schema_version,source_schema_version,publication_date,manifest_sha256,workload_manifest_sha256,raw_trials_sha256,binary_sha256,environment_sha256,result_schema_sha256,model,workload,population,metric,n,mean,sample_stdev,median,q1,q3,iqr,mean_ci95_low,mean_ci95_high,mean_ci95_method,quartile_method,min,max,unit
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_dpf_phase_c_us,10,12601.06,795.47531591006783560216369305225730351939105542089,12186.05,12081.125,13303.8,1222.675,12032.011239234538494856699553874172913067137744511,13170.108760765461505143300446125827086932862255489,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,11668.9,13837.2,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_spfss_grouping_us,10,224.7908,10.891918714757693640841230631475572408026730057715,226.6905,221.081,229.3555,8.2745,216.99919072812698056612069107602825265014645612756,232.58240927187301943387930892397174734985354387244,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,200.464,242.063,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_public_polynomial_exchange_us,10,8122.571,1323.8291627568700586544048611417555782441756075376,8213.165,6869.705,9356.6675,2486.9625,7175.5606660965127409812127485214551078497893035411,9069.5813339034872590187872514785448921502106964589,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,6539.62,9572.8,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_gpu_ringlpn_expansion_us,10,159448,1289.1046849999765976682060108800317312836912336091,158797,158725,159869.25,1144.25,158525.83006106613114070478942166521096068717673047,160370.16993893386885929521057833478903931282326953,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,158277,162062,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_derandomization_openings_us,10,11169.74,180.3481521945816887609083080567218937491986473632,11149.15,11022.725,11184.975,162.25,11040.726703848557883226917670019338063616620004738,11298.753296151442116773082329980661936383379995262,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,11015.7,11513.9,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_conversion_us,10,39297.81,1702.3915207404226521113848079815482501463778639361,38785.7,38207.075,40773.6,2566.525,38079.992468972440202939007809315535981059503357632,40515.627531027559797060992190684464018940496642368,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,37229.6,41839.9,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_serialization_us,10,612.0989,149.57911507251865600528129314364995813857725365997,572.57,500.12125,696.859,196.73775,505.09644704389335441263991380365075698792350303204,719.10135295610664558736008619634924301207649696796,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,458.623,945.218,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,critical_path_commit_us,10,209.5709,129.31993735731548056787890078598536451916179966057,158.6015,120.242,255.029,134.787,117.0609897317508950847233038375469709986258395531,302.0808102682491049152766961624530290013741604469,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,108.639,435.579,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,peak_host_rss_bytes,10,137465446.4,198255.14471071530472256100023256881613852055683347,137504768,137394176,137576448,182272,137323623.21308697672964757396183473606913981074685,137607269.58691302327035242603816526393086018925315,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,136990720,137662464,bytes
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,peak_gpu_bytes,10,431095808,0,431095808,431095808,431095808,0,431095808,431095808,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,431095808,431095808,bytes
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,minimum_observed_gpu_free_bytes,10,33395441664,0,33395441664,33395441664,33395441664,0,33395441664,33395441664,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,33395441664,33395441664,bytes
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,transport_bytes_total_including_base_ot,10,39476484,0,39476484,39476484,39476484,0,39476484,39476484,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,39476484,39476484,bytes
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,base_ot_setup_bytes_total,10,43658,0,43658,43658,43658,0,43658,43658,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,43658,43658,bytes
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,checker_us,10,162114.1,2292.9976231998148322895304703935811300479100697166,163081,160392.75,163799.5,3406.75,160473.78831486969728345494466216122175881898508551,163754.41168513030271654505533783877824118101491449,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,158100,164457,us
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,checker_peak_host_rss_bytes,10,129080115.2,173982.79325189986537887051610741829069818553696579,129140736,128911360,129188864,277504,128955655.40732718744051484794775678402141054644413,129204574.99267281255948515205224321597858945355587,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,128831488,129351680,bytes
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,checker_peak_gpu_bytes,10,433192960,0,433192960,433192960,433192960,0,433192960,433192960,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,433192960,433192960,bytes
ringlpn.two-party-fc-model-scale.statistics.v2,ringlpn.two-party-fc-model-scale.v6,2026-08-10,6bd5e24f5e18eb744458d4aaf86d42a823857bc134ac1d4be25c95d49cf3c984,718570af4bf7afa523d029dfddcf0f3dae9e554c9c6e26b744999df193956f72,799f39ad2cc347a7a59a3efbe14d6ff3eaaf9dc843219414dc36d3e0a75793a1,bf4e4f9052b7575dcb6bb506d73d9786f2906881a8a74425242aca11489a18dd,fc8699fb14c3db9ecafb50e7207fea9a3057d21217b38be972c6cf48ff28a3c9,fb519e51c5e427da315ba5660588f239fd9381a3a6ce299464a50a042d7b9e43,CNN3,all-fc,passing measured aggregate rows only; warmups excluded,checker_min_gpu_free_bytes,10,33393344512,0,33393344512,33393344512,33393344512,0,33393344512,33393344512,two-sided Student t confidence interval for the arithmetic mean; confidence=0.95; df=n-1,R-7 inclusive linear interpolation at probabilities 0.25 and 0.75,33393344512,33393344512,bytes
